,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,63414545.0,57694777.0,57694777.0,55167000.0,44827000.0,
Share Issued,63414545.0,57694777.0,57694777.0,55167000.0,44827000.0,
Net Debt,,,,,33536.0,14631.0
Total Debt,,,5000.0,5000.0,35000.0,30000.0
Tangible Book Value,1100252.0,3345510.0,937044.0,322314.0,-63680.0,
Invested Capital,1100252.0,3345510.0,942044.0,327314.0,-28680.0,
Working Capital,1089211.0,3329469.0,916003.0,301273.0,-59721.0,
Net Tangible Assets,1100252.0,3345510.0,937044.0,322314.0,-63680.0,
Common Stock Equity,1100252.0,3345510.0,937044.0,322314.0,-63680.0,
Total Capitalization,1100252.0,3345510.0,937044.0,327314.0,-28680.0,
Total Equity Gross Minority Interest,1100252.0,3345510.0,937044.0,322314.0,-63680.0,
Stockholders Equity,1100252.0,3345510.0,937044.0,322314.0,-63680.0,
Other Equity Interest,227065.0,1249957.0,251068.0,172388.0,135079.0,
Retained Earnings,-3221935.0,-876677.0,-2286254.0,-2367304.0,-1681989.0,
Capital Stock,4095122.0,2972230.0,2972230.0,2517230.0,1483230.0,
Common Stock,4095122.0,2972230.0,2972230.0,2517230.0,1483230.0,
Total Liabilities Net Minority Interest,182086.0,232922.0,258955.0,188241.0,122509.0,
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,5000.0,35000.0,
Long Term Debt And Capital Lease Obligation,,,,5000.0,35000.0,30000.0
Long Term Debt,,,,5000.0,35000.0,30000.0
Current Liabilities,182086.0,232922.0,258955.0,183241.0,87509.0,
Other Current Liabilities,,,100000.0,,,
Current Deferred Liabilities,0.0,100000.0,100000.0,,,
Current Deferred Revenue,,100000.0,100000.0,,,
Current Debt And Capital Lease Obligation,,,5000.0,,35000.0,
Current Debt,,,5000.0,,35000.0,
Other Current Borrowings,,,5000.0,,35000.0,
Payables And Accrued Expenses,182086.0,132922.0,153955.0,183241.0,87509.0,
Current Accrued Expenses,0.0,0.0,30000.0,0.0,732.0,
Interest Payable,,,,,732.0,
Payables,182086.0,132922.0,123955.0,183241.0,86777.0,
Dueto Related Parties Current,90560.0,,,,,
Accounts Payable,91526.0,132922.0,123955.0,183241.0,86777.0,
Total Assets,1282338.0,3578432.0,1195999.0,510555.0,58829.0,
Total Non Current Assets,11041.0,16041.0,21041.0,26041.0,31041.0,
Goodwill And Other Intangible Assets,,,0.0,0.0,0.0,0.0
Net PPE,11041.0,16041.0,21041.0,26041.0,31041.0,
Accumulated Depreciation,-88959.0,-83959.0,-78959.0,-73959.0,-68959.0,
Gross PPE,100000.0,100000.0,100000.0,100000.0,100000.0,
Other Properties,100000.0,100000.0,100000.0,100000.0,100000.0,
Current Assets,1271297.0,3562391.0,1174958.0,484514.0,27788.0,
Other Current Assets,1231028.0,3504179.0,1075616.0,417552.0,,
Prepaid Assets,8858.0,16221.0,20014.0,,5000.0,5000.0
Receivables,31411.0,28918.0,24729.0,23955.0,21324.0,
Taxes Receivable,31411.0,28918.0,24729.0,23955.0,21324.0,
Cash Cash Equivalents And Short Term Investments,0.0,13073.0,54599.0,43007.0,1464.0,
Cash And Cash Equivalents,0.0,13073.0,54599.0,43007.0,1464.0,
Cash Financial,0.0,13073.0,54599.0,43007.0,1464.0,
