,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Ordinary Shares Number,415125373.0,414638724.0,414515554.0,415052201.0,413591436.0,
Share Issued,415125373.0,414638724.0,414515554.0,415052201.0,413591436.0,
Total Debt,518700000.0,523000000.0,494100000.0,500200000.0,502400000.0,
Tangible Book Value,458500000.0,430000000.0,350500000.0,336200000.0,222100000.0,
Invested Capital,497900000.0,469400000.0,389900000.0,375600000.0,261500000.0,
Working Capital,-265800000.0,-331700000.0,-411300000.0,-428400000.0,-544300000.0,
Net Tangible Assets,458500000.0,430000000.0,350500000.0,336200000.0,222100000.0,
Capital Lease Obligations,518700000.0,523000000.0,494100000.0,500200000.0,502400000.0,
Common Stock Equity,497900000.0,469400000.0,389900000.0,375600000.0,261500000.0,
Total Capitalization,497900000.0,469400000.0,389900000.0,375600000.0,261500000.0,
Total Equity Gross Minority Interest,497900000.0,469400000.0,389900000.0,375600000.0,261500000.0,
Stockholders Equity,497900000.0,469400000.0,389900000.0,375600000.0,261500000.0,
Gains Losses Not Affecting Retained Earnings,900000.0,500000.0,700000.0,500000.0,100000.0,
Other Equity Adjustments,900000.0,500000.0,700000.0,500000.0,100000.0,
Retained Earnings,-1360100000.0,-1399300000.0,-1458500000.0,-1520500000.0,-1582900000.0,
Additional Paid In Capital,1852900000.0,1864000000.0,1843600000.0,1891400000.0,1840200000.0,
Capital Stock,4200000.0,4200000.0,4100000.0,4200000.0,4100000.0,
Common Stock,4200000.0,4200000.0,4100000.0,4200000.0,4100000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,2868500000.0,2825200000.0,2728900000.0,2684700000.0,2753000000.0,
Total Non Current Liabilities Net Minority Interest,566900000.0,565300000.0,535700000.0,544500000.0,546300000.0,
Other Non Current Liabilities,48200000.0,42300000.0,41600000.0,44300000.0,43900000.0,
Long Term Debt And Capital Lease Obligation,518700000.0,523000000.0,494100000.0,500200000.0,502400000.0,
Long Term Capital Lease Obligation,518700000.0,523000000.0,494100000.0,500200000.0,502400000.0,
Current Liabilities,2301600000.0,2259900000.0,2193200000.0,2140200000.0,2206700000.0,
Payables And Accrued Expenses,2301600000.0,2259900000.0,2193200000.0,2140200000.0,2206700000.0,
Current Accrued Expenses,1080200000.0,983100000.0,967200000.0,963200000.0,1030800000.0,
Payables,1221400000.0,1276800000.0,1226000000.0,1177000000.0,1175900000.0,
Accounts Payable,1221400000.0,1276800000.0,1226000000.0,1177000000.0,1175900000.0,
Total Assets,3366400000.0,3294600000.0,3118800000.0,3060300000.0,3014500000.0,
Total Non Current Assets,1330600000.0,1366400000.0,1336900000.0,1348500000.0,1352100000.0,
Other Non Current Assets,38800000.0,44000000.0,43000000.0,41500000.0,42600000.0,
Non Current Deferred Assets,232200000.0,257500000.0,257500000.0,257500000.0,257500000.0,
Non Current Deferred Taxes Assets,232200000.0,257500000.0,257500000.0,257500000.0,257500000.0,
Goodwill And Other Intangible Assets,39400000.0,39400000.0,39400000.0,39400000.0,39400000.0,
Goodwill,39400000.0,39400000.0,39400000.0,39400000.0,39400000.0,
Net PPE,1020200000.0,1025500000.0,997000000.0,1010100000.0,1012600000.0,
Accumulated Depreciation,-528400000.0,-498500000.0,-471600000.0,-441700000.0,-412100000.0,
Gross PPE,1548600000.0,1524000000.0,1468600000.0,1451800000.0,1424700000.0,
Leases,428800000.0,401300000.0,388000000.0,386500000.0,327900000.0,
Construction In Progress,20000000.0,49600000.0,55900000.0,50400000.0,130100000.0,
Other Properties,467900000.0,471200000.0,442400000.0,449500000.0,450400000.0,
Machinery Furniture Equipment,631900000.0,601900000.0,582300000.0,565400000.0,516300000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,2035800000.0,1928200000.0,1781900000.0,1711800000.0,1662400000.0,
Other Current Assets,70000000.0,66800000.0,94300000.0,88500000.0,60000000.0,
Inventory,864800000.0,943900000.0,874600000.0,806900000.0,836700000.0,
Receivables,222200000.0,216000000.0,221200000.0,200000000.0,169000000.0,
Accounts Receivable,222200000.0,216000000.0,221200000.0,200000000.0,169000000.0,
Cash Cash Equivalents And Short Term Investments,878800000.0,701500000.0,591800000.0,616400000.0,596700000.0,
Other Short Term Investments,18700000.0,26100000.0,,,900000.0,885000.0
Cash And Cash Equivalents,860100000.0,675400000.0,591800000.0,616400000.0,595800000.0,
Cash Equivalents,1300000.0,14000000.0,99000000.0,,,
Cash Financial,858800000.0,661400000.0,492800000.0,616400000.0,595800000.0,
