,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,306509000.0,302358000.0,278018000.0,245440000.0,224993000.0,
Share Issued,306509000.0,302358000.0,278018000.0,245440000.0,224993000.0,
Total Debt,36768000.0,46596000.0,50962000.0,48556000.0,51638000.0,
Tangible Book Value,55516000.0,80438000.0,66594000.0,42465000.0,37797000.0,
Invested Capital,74760000.0,119682000.0,109375000.0,83311000.0,81771000.0,
Working Capital,50963000.0,75077000.0,60354000.0,37146000.0,36519000.0,
Net Tangible Assets,55516000.0,80438000.0,66594000.0,42465000.0,37797000.0,
Capital Lease Obligations,17556000.0,17633000.0,18691000.0,18449000.0,18636000.0,
Common Stock Equity,55548000.0,90719000.0,77104000.0,53204000.0,48769000.0,
Total Capitalization,55548000.0,90719000.0,77104000.0,53204000.0,57523000.0,
Total Equity Gross Minority Interest,55548000.0,90719000.0,77104000.0,53204000.0,48769000.0,
Stockholders Equity,55548000.0,90719000.0,77104000.0,53204000.0,48769000.0,
Gains Losses Not Affecting Retained Earnings,669000.0,651000.0,518000.0,119000.0,0.0,
Other Equity Adjustments,669000.0,651000.0,518000.0,119000.0,,344000.0
Retained Earnings,-957262000.0,-919506000.0,-905289000.0,-891060000.0,-862281000.0,
Additional Paid In Capital,1011835000.0,1009272000.0,981597000.0,943900000.0,910825000.0,
Capital Stock,306000.0,302000.0,278000.0,245000.0,225000.0,
Common Stock,306000.0,302000.0,278000.0,245000.0,225000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,47571000.0,60103000.0,63513000.0,63539000.0,72392000.0,
Total Non Current Liabilities Net Minority Interest,17422000.0,20204000.0,20684000.0,21685000.0,26441000.0,
Other Non Current Liabilities,1486000.0,1680000.0,1735000.0,1688000.0,1733000.0,
Derivative Product Liabilities,1875000.0,4059000.0,3733000.0,4536000.0,0.0,
Long Term Debt And Capital Lease Obligation,14061000.0,14465000.0,15216000.0,15461000.0,24708000.0,
Long Term Capital Lease Obligation,14061000.0,14465000.0,15216000.0,15461000.0,15954000.0,
Long Term Debt,,,,,8754000.0,
Current Liabilities,30149000.0,39899000.0,42829000.0,41854000.0,45951000.0,
Other Current Liabilities,1054000.0,2528000.0,2915000.0,4983000.0,15420000.0,
Current Deferred Liabilities,0.0,147000.0,337000.0,314000.0,308000.0,
Current Deferred Revenue,0.0,147000.0,337000.0,314000.0,308000.0,
Current Debt And Capital Lease Obligation,22707000.0,32131000.0,35746000.0,33095000.0,26930000.0,
Current Capital Lease Obligation,3495000.0,3168000.0,3475000.0,2988000.0,2682000.0,
Current Debt,19212000.0,28963000.0,32271000.0,30107000.0,24248000.0,
Other Current Borrowings,19212000.0,28963000.0,32271000.0,30107000.0,24248000.0,
Pensionand Other Post Retirement Benefit Plans Current,445000.0,,,,571000.0,
Payables And Accrued Expenses,5943000.0,5093000.0,3831000.0,3462000.0,2722000.0,
Current Accrued Expenses,4294000.0,3754000.0,2267000.0,2194000.0,1570000.0,
Payables,1649000.0,1339000.0,1564000.0,1268000.0,1152000.0,
Total Tax Payable,21000.0,,,,20000.0,
Income Tax Payable,21000.0,,,,20000.0,
Accounts Payable,1628000.0,1339000.0,1564000.0,1268000.0,1132000.0,
Total Assets,103119000.0,150822000.0,140617000.0,116743000.0,121161000.0,
Total Non Current Assets,22007000.0,35846000.0,37434000.0,37743000.0,38691000.0,
Other Non Current Assets,3620000.0,3626000.0,4062000.0,3882000.0,3912000.0,
Goodwill And Other Intangible Assets,32000.0,10281000.0,10510000.0,10739000.0,10972000.0,
Other Intangible Assets,32000.0,10281000.0,10510000.0,10739000.0,10972000.0,
Net PPE,18355000.0,21939000.0,22862000.0,23122000.0,23807000.0,
Accumulated Depreciation,-21866000.0,-21541000.0,-21294000.0,-20718000.0,-20220000.0,
Gross PPE,40221000.0,43480000.0,44156000.0,43840000.0,44027000.0,
Leases,4067000.0,4080000.0,3966000.0,3959000.0,3957000.0,
Other Properties,20215000.0,21505000.0,22263000.0,22446000.0,22886000.0,
Machinery Furniture Equipment,15939000.0,17895000.0,17927000.0,17435000.0,17184000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,81112000.0,114976000.0,103183000.0,79000000.0,82470000.0,
Other Current Assets,4989000.0,6969000.0,5468000.0,7100000.0,4287000.0,
Restricted Cash,497000.0,328000.0,76000.0,70000.0,261000.0,
Inventory,745000.0,8131000.0,6128000.0,2534000.0,2294000.0,
Finished Goods,745000.0,5035000.0,3767000.0,711000.0,678000.0,
Work In Process,0.0,0.0,0.0,,0.0,0.0
Raw Materials,0.0,3096000.0,2361000.0,1823000.0,1616000.0,
Receivables,47000.0,40000.0,104000.0,252000.0,926000.0,
Accounts Receivable,47000.0,40000.0,104000.0,252000.0,926000.0,
Cash Cash Equivalents And Short Term Investments,74834000.0,99508000.0,91407000.0,69044000.0,74702000.0,
Other Short Term Investments,42471000.0,26676000.0,17313000.0,17126000.0,20216000.0,
Cash And Cash Equivalents,32363000.0,72832000.0,74094000.0,51918000.0,54486000.0,
